HITId,summary,memType,storyIx,sentIx,sent,HippocorpusAssignmentId,rawEventAnnot,majorBin,minorBin,expectedBin,surprisingBin,eventOrNot
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,3,It is kind of shocking to learn that there is so much plenty all around and yet we live in deprivation.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-surprising,noEvent,major-surprising,major-expected,noEvent,major-surprising,noEvent",0.5,0.0,0.125,0.375,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,4,I learned about it after I watched a video on it.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-expected,major-surprising,major-expected,major-surprising,minor-expected,major-surprising,major-surprising",0.75,0.125,0.375,0.5,0.875
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,5,It really opened my eyes and showed me something new.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-surprising,noEvent,minor-expected,major-surprising,noEvent,major-surprising,noEvent",0.375,0.125,0.125,0.375,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,6,I did a bunch of reading and research which prepared me to go into the parks around me and find things.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"major-surprising,major-expected,noEvent,minor-expected,minor-expected,minor-expected,major-expected,minor-expected",0.375,0.5,0.75,0.125,0.875
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,7,There is lots of food in the local parks in big cities.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"major-surprising,major-expected,noEvent,minor-expected,noEvent,noEvent,major-surprising,noEvent",0.375,0.125,0.25,0.25,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,8,There is even stuff growing in the sidewalk planters.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,minor-expected,noEvent,major-surprising,minor-expected,noEvent,minor-expected,noEvent",0.125,0.375,0.375,0.125,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,9,Things we call 'weeds' are actually nutritious and delicious plants.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-surprising,noEvent,major-surprising,major-expected,noEvent,major-surprising,noEvent",0.5,0.0,0.125,0.375,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,10,I have grown alot since I woke up to all this.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-surprising,noEvent,minor-expected,major-expected,noEvent,major-surprising,noEvent",0.375,0.125,0.25,0.25,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,11,My horizons have expanded.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,minor-expected,noEvent,minor-expected,minor-expected,noEvent,minor-expected,noEvent",0.0,0.5,0.5,0.0,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,12,My consciousness has increased.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,minor-expected,minor-expected,major-expected,minor-expected,noEvent,noEvent,noEvent",0.125,0.375,0.5,0.0,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,13,My self-reliance and self-trust has gone up.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,minor-expected,minor-expected,major-surprising,minor-expected,noEvent,noEvent,minor-expected",0.125,0.5,0.5,0.125,0.625
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,14,It has been a great experience.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent,minor-expected,noEvent",0.125,0.125,0.125,0.125,0.25
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",recalled,3,15,I would not trade what I learned for anything.,31LVTDXBL8WGFY4QMJ4NJ7S1QAXLR0,"noEvent,minor-expected,noEvent,noEvent,minor-expected,noEvent,major-surprising,noEvent",0.125,0.25,0.25,0.125,0.375
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,0,I have stumbled across something new to me lately.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"major-surprising,major-surprising,major-surprising,major-expected,major-expected,noEvent,major-expected,major-surprising",0.875,0.0,0.375,0.5,0.875
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,1,Foraging for food in the landscape around me is a real thing and I can do it.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,major-surprising,noEvent,noEvent,major-surprising,minor-expected,major-surprising,noEvent",0.375,0.125,0.125,0.375,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,2,I started thinking about the plants around me when I saw a foraging video on YouTube.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,major-surprising,minor-expected,minor-expected,noEvent,major-expected,major-surprising",0.375,0.375,0.5,0.25,0.75
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,3,A teacher was showing students about all of the edible plants in a park that happens to be near my house.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"minor-expected,minor-expected,minor-expected,minor-expected,noEvent,noEvent,major-surprising,major-surprising",0.25,0.5,0.5,0.25,0.75
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,4,I was interested in the video as I have alot of experience with gardening and it dawned upon me that I could do this too.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,noEvent,major-surprising,minor-expected,noEvent,minor-expected,major-surprising",0.25,0.375,0.375,0.25,0.625
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,5,I started looking up plants online and watching other videos about plant identification.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"minor-expected,minor-expected,major-surprising,minor-expected,major-surprising,minor-expected,major-surprising,minor-expected",0.375,0.625,0.625,0.375,1.0
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,6,I started slowly by looking for one single type of plant and trying to identify it multiple times.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,noEvent,minor-expected,minor-expected,noEvent,major-expected,minor-expected",0.125,0.5,0.625,0.0,0.625
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,7,"After I was confident that I could identify the plant, I ate a couple of leaves just to test out the effects of it.",3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"major-surprising,major-surprising,minor-expected,minor-expected,noEvent,noEvent,major-surprising,major-surprising",0.5,0.25,0.25,0.5,0.75
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,8,"I would wait a day and when nothing happened negative, I became more confident in my id's.",3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,noEvent,major-expected,minor-expected,noEvent,major-expected,noEvent",0.25,0.25,0.5,0.0,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,9,I ate more the next time and continued to find out as much as I could about the plants habitat and features.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,minor-expected,major-surprising,major-surprising,noEvent,major-surprising,minor-expected",0.375,0.375,0.375,0.375,0.75
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,10,Immersing myself in one plant at a time has been a great way to expand my knowledge.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,noEvent,minor-expected,major-expected,minor-expected,noEvent,major-expected,noEvent",0.25,0.25,0.5,0.0,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,11,Now I can identify many plants in my area.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,major-expected,noEvent,major-expected,major-surprising,noEvent,major-surprising,minor-expected",0.5,0.125,0.375,0.25,0.625
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,12,"I know the leaves, fruits, colors and features of a number of edible plants.",3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,major-expected,noEvent,major-surprising,minor-expected,noEvent,major-expected,noEvent",0.375,0.125,0.375,0.125,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,13,This has given me a food source other than buying food from the grocery.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,major-surprising,noEvent,major-expected,noEvent,minor-expected,major-surprising,noEvent",0.375,0.125,0.25,0.25,0.5
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,14,It's amazing to see something all around you that was always there but you never saw before.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,minor-expected,noEvent,major-expected,noEvent,noEvent,minor-expected,noEvent",0.125,0.25,0.375,0.0,0.375
3MDWE879UHOWB5OYBN95PZ1IS4T9BN,"I learned about food foraging from self-study, reading and videos. This expanded myself and my understanding of the world around me.",retold,1,15,I am very glad to have stumbled upon this field of knowledge.,3PQ8K71NHY67KYR5NHTBF3NG8C4AA5,"noEvent,noEvent,noEvent,major-surprising,noEvent,noEvent,noEvent,noEvent",0.125,0.0,0.0,0.125,0.125
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,0,"A month ago, I went on a hiking adventure in 2019.",39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-expected,major-expected,major-surprising,noEvent,major-expected,major-expected,major-surprising,major-surprising",0.875,0.0,0.5,0.375,0.875
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,1,I went with several family member.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-surprising,noEvent,noEvent,noEvent,major-expected,noEvent,noEvent,noEvent",0.25,0.0,0.125,0.125,0.25
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,2,We decided to hike the top of Mt. Leconte.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-expected,noEvent,noEvent,noEvent,major-expected,noEvent,noEvent,major-expected",0.375,0.0,0.375,0.0,0.375
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,3,It was a fun experience.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-surprising,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent,noEvent",0.125,0.0,0.0,0.125,0.125
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,4,My father got some brown boots and brown pants for the hike.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-surprising,minor-expected,noEvent,noEvent,major-surprising,noEvent,noEvent,minor-expected",0.25,0.25,0.25,0.25,0.5
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,5,My mother dressed in all black.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-surprising,noEvent,minor-expected,noEvent,major-surprising,noEvent,noEvent,minor-expected",0.25,0.25,0.25,0.25,0.5
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,6,My brothers and sisters decided to dress in all white.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"minor-expected,noEvent,minor-expected,noEvent,major-surprising,noEvent,noEvent,minor-expected",0.125,0.375,0.375,0.125,0.5
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,7,It was a big adventure.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"major-surprising,noEvent,noEvent,noEvent,major-surprising,noEvent,noEvent,noEvent",0.25,0.0,0.0,0.25,0.25
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,8,There was a panic at one point.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"noEvent,noEvent,noEvent,major-surprising,minor-expected,major-surprising,major-surprising,major-surprising",0.5,0.125,0.125,0.5,0.625
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,9,My brother slipped in the middle of the hike.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"noEvent,noEvent,major-surprising,noEvent,minor-expected,major-expected,noEvent,major-surprising",0.375,0.125,0.25,0.25,0.5
3MJ28H2Y1EUXTCBVC21AJ3WFD7TO5F,Our hiking adventure of 2019.  Myself and several of my family decide to hike to the top of Mt. Leconte.  Will we all make it to the top?,imagined,3,10,I thought he might of gotten injured.,39N5ACM9HF902JN2KUX8931RXVZ9P8,"minor-expected,noEvent,noEvent,noEvent,minor-expected,noEvent,noEvent,noEvent",0.0,0.25,0.25,0.0,0.25
